fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused1,unused2,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,unused3,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused4,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused5,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel,actuals.vaccinationsFall2022BivalentBooster,metrics.vaccinationsFall2022BivalentBoosterRatio
33740,US,,,cbsa,,iso1:us#cbsa:33740,,200261,,other,,,,,,,,4,4,4,4,4,,4,83641,401,,,,765,462,16,,,,,,0,,107420,93735,2024-07-21,,0.536,0.468,0,,4,39059,0.195,,,,2018,1095,13,262,150,2,,,229,57,,,,11723,0.059
33780,US,,,cbsa,,iso1:us#cbsa:33780,,150500,,other,,,,,,,0.82,4,4,4,4,4,,2,49185,214,,,,87,75,1,,12,9,0,,0,,96827,89763,2024-07-21,,0.643,0.596,0,,4,44265,0.294,,,,1761,1430,8,326,203,1,0.017,,4,5,,,0,15743,0.105
33860,US,,,cbsa,,iso1:us#cbsa:33860,,373290,,other,,,,,,,,4,4,4,4,4,,4,127925,766,,,,998,705,12,,92,109,,,0,,243728,194832,2024-07-21,,0.653,0.522,0,,4,77887,0.209,,,,3756,2643,22,238,174,6,,,49,32,,,,30210,0.081
33940,US,,,cbsa,,iso1:us#cbsa:33940,,47710,,other,,,,,,,,4,4,4,4,4,,4,12479,31,,,,,,,,,,,,0,,28297,25420,2024-07-21,,0.593,0.533,0,,4,14925,0.313,,,,242,101,1,27,13,1,,,,8,,,,7531,0.158
33980,US,,,cbsa,,iso1:us#cbsa:33980,,69473,,other,,,,,,,0.07,4,4,4,4,4,,0,18639,0,,,,88,73,1,,10,0,0,,0,,48994,45682,2024-07-21,,0.705,0.658,0,,4,25776,0.371,,,,548,455,1,45,26,0,,,6,4,,,,,
34020,US,,,cbsa,,iso1:us#cbsa:34020,,49348,,other,,,,,,,0.57,4,4,4,4,4,,0,15569,50,,,,63,38,0,,6,3,0,,0,,26081,22855,2024-07-21,,0.529,0.463,0,,4,9324,0.189,,,,63,38,0,6,3,0,,,5,5,,,,2231,0.045
34060,US,,,cbsa,,iso1:us#cbsa:34060,,139044,,other,,,,,,,,4,4,4,4,4,,4,43190,46,,,,784,701,12,,117,90,30,,0,,94708,84835,2024-07-21,,0.681,0.61,0,,4,45607,0.328,,,,1628,1421,12,239,174,3,,,42,12,,,,20099,0.145
34100,US,,,cbsa,,iso1:us#cbsa:34100,,142749,,other,,,,,,,,4,4,4,4,4,,4,53287,229,,,,,,,,,,,,0,,76663,68492,2024-07-21,,0.537,0.48,0,,4,32578,0.228,,,,634,458,6,69,46,2,,,,12,,,,11969,0.084
34140,US,,,cbsa,,iso1:us#cbsa:34140,,40108,,other,,,,,,,0.6,4,4,4,4,4,,0,7777,0,,,,25,11,0,,2,1,1,,0,,28852,25307,2024-07-21,,0.719,0.631,0,,4,12884,0.321,,,,67,27,0,8,2,1,,,5,4,,,,7242,0.181
34180,US,,,cbsa,,iso1:us#cbsa:34180,,97733,,other,,,,,,,1.0,4,4,4,4,4,,3,32449,0,,,,70,45,0,,8,8,0,,0,,63148,57558,2024-07-21,,0.646,0.589,0,,4,25880,0.265,,,,259,191,1,18,17,0,,,4,6,,,,9889,0.101
34220,US,,,cbsa,,iso1:us#cbsa:34220,,45600,,other,,,,,,,0.93,4,4,4,4,4,,3,13177,30,,,,183,133,2,,10,9,1,,0,,21744,18772,2024-07-21,,0.477,0.412,0,,4,6362,0.14,,,,183,133,2,10,9,1,0.012,,6,6,,,0,1642,0.036
34260,US,,,cbsa,,iso1:us#cbsa:34260,,41932,,other,,,,,,,0.83,4,4,4,4,4,,2,11050,45,,,,270,187,0,,17,14,0,,0,,23874,20117,2024-07-21,,0.569,0.48,0,,4,10021,0.239,,,,270,187,0,17,14,0,0.002,,5,5,,,0,3729,0.089
34300,US,,,cbsa,,iso1:us#cbsa:34300,,27511,,other,,,,,,,,4,4,4,4,4,,4,9244,0,,,,14,8,7,,,,,,0,,19264,16706,2024-07-21,,0.7,0.607,0,,4,6590,0.24,,,,1137,855,14,102,89,1,0.5,,4,14,,,2,2926,0.106
34340,US,,,cbsa,,iso1:us#cbsa:34340,,71783,,other,,,,,,,0.47,4,4,4,4,4,,0,28923,124,,,,144,84,0,,15,7,0,,0,,39010,36997,2024-07-21,,0.543,0.515,0,,4,20208,0.282,,,,2041,1620,11,249,205,1,0.004,,13,16,,,0,,
34350,US,,,cbsa,,iso1:us#cbsa:34350,,32019,,other,,,,,,,0.96,4,4,4,4,4,,3,13084,0,,,,112,65,2,,12,11,1,,0,,20803,18409,2024-07-21,,0.65,0.575,0,,4,7588,0.237,,,,466,320,3,67,51,1,0.019,,4,4,12.5,,1,2229,0.07
34380,US,,,cbsa,,iso1:us#cbsa:34380,,69872,,other,,,,,,,0.29,4,4,4,4,4,,0,18226,10,,,,49,15,2,,8,2,1,,0,,32913,32059,2024-07-21,,0.471,0.459,0,,4,18856,0.27,,,,343,257,1,42,23,0,,,4,6,,,,6031,0.086
34420,US,,,cbsa,,iso1:us#cbsa:34420,,45844,,other,,,,,,,,4,4,4,4,4,,4,13797,0,,,,76,54,2,,7,4,,,0,,21956,18605,2024-07-21,,0.479,0.406,0,,4,6431,0.14,,,,152,108,2,10,10,2,,,11,10,,,,2175,0.047
34460,US,,,cbsa,,iso1:us#cbsa:34460,,47146,,other,,,,,,,,4,4,4,4,4,,4,18029,12,,,,,,,,,,,,0,,26239,23550,2024-07-21,,0.557,0.5,0,,4,11782,0.25,,,,237,159,4,22,19,2,,,,20,,,,4938,0.105
34500,US,,,cbsa,,iso1:us#cbsa:34500,,37684,,other,,,,,,,0.54,4,4,4,4,4,,0,13748,20,,,,122,80,1,,16,9,1,,0,,19990,18273,2024-07-21,,0.53,0.485,0,,4,9712,0.258,,,,143,86,0,20,9,1,0.008,,4,4,,,0,4182,0.111
34540,US,,,cbsa,,iso1:us#cbsa:34540,,62322,,other,,,,,,,0.51,4,4,4,4,4,,0,16635,62,,,,52,40,0,,12,6,1,,0,,29674,27881,2024-07-21,,0.476,0.447,0,,4,15128,0.243,,,,249,174,0,25,12,1,0.011,,4,6,,,0,7277,0.117
34580,US,,,cbsa,,iso1:us#cbsa:34580,,129205,,other,,,,,,,0.66,4,4,4,4,4,,0,29171,11,,,,205,177,4,,11,7,0,,0,,99678,90431,2024-07-21,,0.771,0.7,0,,4,54244,0.42,,,,5659,4759,41,521,405,6,0.022,,5,15,3.9,,0,31227,0.242
34620,US,,,cbsa,,iso1:us#cbsa:34620,,114135,,other,,,,,,,0.68,4,4,4,4,4,,0,30634,152,,,,361,250,1,,30,20,1,,0,,63692,58119,2024-07-21,,0.558,0.509,0,,4,31026,0.272,,,,361,250,1,30,20,1,0.004,,6,6,5.3,,0,10692,0.094
34660,US,,,cbsa,,iso1:us#cbsa:34660,,39001,,other,,,,,,,0.55,4,4,4,4,4,,0,11629,0,,,,99,64,0,,20,11,0,,0,,21556,18759,2024-07-21,,0.553,0.481,0,,4,8903,0.228,,,,297,114,0,35,14,0,,,6,4,,,,3668,0.094
34700,US,,,cbsa,,iso1:us#cbsa:34700,,42664,,other,,,,,,,,4,4,4,4,4,,4,11299,10,,,,12,11,1,,3,2,0,,0,,29189,26845,2024-07-21,,0.684,0.629,0,,4,14300,0.335,,,,499,319,3,32,19,0,,,5,4,,,,7728,0.181
34740,US,,,cbsa,,iso1:us#cbsa:34740,,173566,,other,,,,,,,0.91,4,4,4,4,4,,3,49276,340,,,,367,243,2,,25,23,1,,0,,95016,98318,2024-07-21,,0.547,0.566,0,,4,59091,0.34,,,,453,283,1,42,32,1,0.007,,4,4,,,0,21041,0.121
34780,US,,,cbsa,,iso1:us#cbsa:34780,,67997,,other,,,,,,,0.77,4,4,4,4,4,,1,24753,147,,,,229,157,4,,62,48,1,,0,,46866,36888,2024-07-21,,0.689,0.542,0,,4,14491,0.213,,,,370,225,4,76,59,1,0.021,,4,4,5.9,,0,6016,0.088
34820,US,,,cbsa,,iso1:us#cbsa:34820,,496901,,other,,,,,,,0.79,4,4,4,4,4,,1,163906,941,,,,911,694,5,,105,83,2,,0,,340387,300558,2024-07-21,,0.685,0.605,0,,4,168306,0.339,,,,1893,1481,14,187,143,3,0.006,,29,21,,,0,,
34860,US,,,cbsa,,iso1:us#cbsa:34860,,65204,,other,,,,,,,0.89,4,4,4,4,4,,3,15093,0,,,,139,122,1,,21,19,1,,0,,35371,30442,2024-07-21,,0.542,0.467,0,,4,12354,0.189,,,,147,125,1,21,19,1,0.01,,4,4,,,0,3992,0.061
34900,US,,,cbsa,,iso1:us#cbsa:34900,,137744,,other,,,,,,,0.8,4,4,4,4,4,,1,36489,21,,,,171,127,1,,21,17,1,,0,,123912,111569,2024-07-21,,0.9,0.81,0,363981,4,74912,0.544,,,,657,522,7,65,54,0,0.008,,5,4,,,0,,
34940,US,,,cbsa,,iso1:us#cbsa:34940,,384902,,other,,,,,,,0.86,4,4,4,4,4,,3,105399,723,,,,362,274,1,,50,42,1,,0,,333886,284183,2024-07-21,,0.867,0.738,0,,4,128212,0.333,,,,2049,1752,12,219,161,1,0.004,,6,16,1.6,,0,51907,0.135
34980,US,,,cbsa,,iso1:us#cbsa:34980,,1934317,,other,,,,,,,0.63,4,4,4,4,4,,0,674501,3086,,,,6319,4484,51,,833,524,89,,0,,1331271,1180823,2024-07-21,,0.688,0.61,0,,4,588792,0.304,,,,28011,19932,121,3651,2373,40,,,130,238,,,,241358,0.125
35020,US,,,cbsa,,iso1:us#cbsa:35020,,49952,,other,,,,,,,0.53,4,4,4,4,4,,0,15359,0,,,,113,69,1,,4,2,1,,0,,31590,26391,2024-07-21,,0.632,0.528,0,,4,10144,0.203,,,,276,168,1,8,3,1,,,10,8,,,,2992,0.06
35060,US,,,cbsa,,iso1:us#cbsa:35060,,38158,,other,,,,,,,0.65,4,4,4,4,4,,0,13193,0,,,,131,31,1,,4,2,1,,0,,19245,17117,2024-07-21,,0.504,0.449,0,,4,7655,0.201,,,,1613,1145,6,304,251,1,,,4,6,,,,2082,0.055
35100,US,,,cbsa,,iso1:us#cbsa:35100,,124284,,other,,,,,,,,4,4,4,4,4,,4,38816,0,,,,,,,,,,,,0,,82295,77662,2024-07-21,,0.662,0.625,0,,4,41978,0.338,,,,1644,1367,5,135,80,1,,,,12,,,,,
35140,US,,,cbsa,,iso1:us#cbsa:35140,,38440,,other,,,,,,,0.14,4,4,4,4,4,,0,16604,12,,,,54,19,1,,7,1,1,,0,,24147,21039,2024-07-21,,0.628,0.547,0,,4,9793,0.255,,,,1741,1310,14,205,132,1,,,4,9,,,,4301,0.112
35220,US,,,cbsa,,iso1:us#cbsa:35220,,47972,,other,,,,,,,0.8,4,4,4,4,4,,1,16423,10,,,,57,39,1,,30,23,1,,0,,28357,26182,2024-07-21,,0.591,0.546,0,,4,13240,0.276,,,,116,77,3,54,43,2,0.028,,4,4,,,0,4340,0.09
35260,US,,,cbsa,,iso1:us#cbsa:35260,,85512,,other,,,,,,,0.87,4,4,4,4,4,,3,23428,141,,,,83,81,0,,9,8,1,,0,,52752,46606,2024-07-21,,0.617,0.545,0,,4,20878,0.244,,,,83,81,0,9,8,1,,,4,4,,,,,
35300,US,,,cbsa,,iso1:us#cbsa:35300,,854757,,other,,,,,,,0.78,4,4,4,4,4,,1,258646,2775,,,,2271,1904,10,,264,207,1,,0,,883025,704180,2024-07-21,,0.95,0.824,0,,4,388326,0.454,,,,2649,2147,13,298,233,1,0.005,,13,13,1.5,,0,221572,0.259
35380,US,,,cbsa,,iso1:us#cbsa:35380,,1270530,,other,,,,,,,,4,4,4,4,4,,4,412960,2501,,,,,,,,,,,,0,,957677,835289,2024-07-21,,0.754,0.657,0,,4,390013,0.307,,,,18021,15074,44,2448,2114,13,,,,102,,,,142756,0.112
35420,US,,,cbsa,,iso1:us#cbsa:35420,,91987,,other,,,,,,,0.64,4,4,4,4,4,,0,25870,321,,,,90,45,0,,10,6,0,,0,,44954,42403,2024-07-21,,0.489,0.461,0,,4,23758,0.258,,,,894,652,2,137,88,0,,,6,4,,,,9945,0.108
35440,US,,,cbsa,,iso1:us#cbsa:35440,,49962,,other,,,,,,,0.84,4,4,4,4,4,,2,9466,0,,,,67,41,0,,9,7,0,,0,,41111,36934,2024-07-21,,0.823,0.739,0,,4,23600,0.472,,,,92,51,0,12,8,0,0.008,,4,4,,,0,11881,0.238
35460,US,,,cbsa,,iso1:us#cbsa:35460,,36004,,other,,,,,,,0.94,4,4,4,4,4,,3,15010,69,,,,48,29,0,,5,4,0,,0,,20825,18608,2024-07-21,,0.578,0.517,0,,4,9203,0.256,,,,190,103,0,15,12,0,,,4,4,,,,3428,0.095
35580,US,,,cbsa,,iso1:us#cbsa:35580,,25008,,other,,,,,,,,4,4,4,4,4,,4,8090,0,,,,40,22,0,,,,,,0,,17643,16904,2024-07-21,,0.705,0.676,0,,4,10438,0.417,,,,72,37,0,,,,0.014,,4,4,,,0,5408,0.216
35620,US,,,cbsa,,iso1:us#cbsa:35620,,19216182,,other,,,,,,,0.57,4,4,4,4,4,,0,7221159,79573,,,,47377,34820,369,,4743,2717,97,,0,,18574334,15529135,2024-07-21,,0.95,0.808,0,,4,7399443,0.385,,,,187700,137753,1505,17980,10555,150,0.008,,473,944,,,0,3114949,0.162
35660,US,,,cbsa,,iso1:us#cbsa:35660,,153401,,other,,,,,,,0.53,4,4,4,4,4,,0,42599,277,,,,277,169,1,,24,12,0,,0,,97332,89954,2024-07-21,,0.634,0.586,0,,4,47605,0.31,,,,316,187,1,24,12,0,0.004,,7,7,,,0,16004,0.104
35700,US,,,cbsa,,iso1:us#cbsa:35700,,46498,,other,,,,,,,,4,4,4,4,4,,4,20018,63,,,,24,22,0,,,,,,0,,,,2024-07-21,,,,0,,4,,,,,,2105,1874,7,243,119,1,,,5,15,,,,,
35740,US,,,cbsa,,iso1:us#cbsa:35740,,48167,,other,,,,,,,,4,4,4,4,4,,4,14120,0,,,,,,,,,,,,0,,,21399,2024-07-21,,,0.444,0,,4,11899,0.247,,,,401,287,5,9,9,4,,,,18,,,,4940,0.103
35820,US,,,cbsa,,iso1:us#cbsa:35820,,36156,,other,,,,,,,0.91,4,4,4,4,4,,3,11244,0,,,,54,50,1,,1,1,1,,0,,,12389,2024-07-21,,,0.343,0,,4,8257,0.228,,,,214,121,4,5,2,2,0.031,,5,10,,,0,4046,0.112
35840,US,,,cbsa,,iso1:us#cbsa:35840,,836995,,other,,,,,,,0.79,4,4,4,4,4,,1,243961,3062,,,,1731,1427,20,,139,110,3,,0,,674025,576027,2024-07-21,,0.805,0.688,0,,4,295063,0.353,,,,2464,1824,23,193,147,3,0.012,,28,28,,,0,140949,0.168
35860,US,,,cbsa,,iso1:us#cbsa:35860,,27735,,other,,,,,,,,4,4,4,4,4,,4,8359,0,,,,10,6,0,,,,,,0,,13129,11853,2024-07-21,,0.473,0.427,0,,4,5522,0.199,,,,335,190,0,38,16,0,,,5,4,,,,1960,0.071
35900,US,,,cbsa,,iso1:us#cbsa:35900,,68412,,other,,,,,,,0.64,4,4,4,4,4,,0,23254,36,,,,101,88,1,,8,5,1,,0,,34938,32501,2024-07-21,,0.511,0.475,0,,4,16209,0.237,,,,101,88,1,8,5,1,0.01,,4,4,,,0,,
35940,US,,,cbsa,,iso1:us#cbsa:35940,,58266,,other,,,,,,,0.59,4,4,4,4,4,,0,18160,54,,,,74,40,0,,4,2,0,,0,,30359,28720,2024-07-21,,0.521,0.493,0,,4,15448,0.265,,,,1024,582,2,119,45,0,0.011,,5,4,,,0,6956,0.119
35980,US,,,cbsa,,iso1:us#cbsa:35980,,265206,,other,,,,,,,0.78,4,4,4,4,4,,1,74343,439,,,,437,323,2,,32,24,0,,0,,265937,219537,2024-07-21,,0.95,0.828,0,,4,124761,0.47,,,,2293,1940,12,170,140,1,0.005,,16,8,,,0,71458,0.269
36020,US,,,cbsa,,iso1:us#cbsa:36020,,85141,,other,,,,,,,0.25,4,4,4,4,4,,0,14066,0,,,,38,11,0,,4,1,0,,0,,77214,67746,2024-07-21,,0.907,0.796,0,,4,39870,0.468,,,,5659,4759,41,521,405,6,,,4,15,,,,23380,0.275
36100,US,,,cbsa,,iso1:us#cbsa:36100,,365579,,other,,,,,,,0.81,4,4,4,4,4,,2,105676,2174,,,,852,711,2,,122,98,0,,0,,243604,215124,2024-07-21,,0.666,0.588,0,,4,106880,0.292,,,,1184,959,6,162,126,0,0.003,,4,4,,,0,43629,0.119
36140,US,,,cbsa,,iso1:us#cbsa:36140,,92039,,other,,,,,,,0.42,4,4,4,4,4,,0,30739,10,,,,125,79,2,,16,6,0,,0,,84760,72831,2024-07-21,,0.921,0.791,0,,4,37395,0.406,,,,883,565,3,84,50,0,0.022,,4,4,4.3,,0,16975,0.184
36220,US,,,cbsa,,iso1:us#cbsa:36220,,166223,,other,,,,,,,0.73,4,4,4,4,4,,1,46411,433,,,,427,325,2,,55,40,1,,0,,87245,73374,2024-07-21,,0.525,0.441,0,,4,23606,0.142,,,,554,361,3,57,41,1,0.005,,5,5,3.0,,0,6898,0.041
36260,US,,,cbsa,,iso1:us#cbsa:36260,,683864,,other,,,,,,,,4,4,4,4,4,,4,227234,173,,,,898,487,13,,60,31,,,0,,496446,449838,2024-07-21,,0.726,0.658,0,,4,224631,0.328,,,,3594,1950,5,240,102,3,,,28,16,,,,94124,0.138
36300,US,,,cbsa,,iso1:us#cbsa:36300,,107740,,other,,,,,,,0.54,4,4,4,4,4,,0,26829,11,,,,259,168,1,,16,8,0,,0,,71675,67439,2024-07-21,,0.665,0.626,0,,4,40449,0.375,,,,480,321,4,30,15,0,0.004,,4,4,,,0,16066,0.149
36340,US,,,cbsa,,iso1:us#cbsa:36340,,50668,,other,,,,,,,0.73,4,4,4,4,4,,1,14036,48,,,,146,76,0,,8,5,0,,0,,27645,24669,2024-07-21,,0.546,0.487,0,,4,11621,0.229,,,,185,88,1,15,9,0,,,4,4,,,,,
36380,US,,,cbsa,,iso1:us#cbsa:36380,,42168,,other,,,,,,,0.82,4,4,4,4,4,,2,12461,47,,,,100,37,1,,8,6,1,,0,,23663,20208,2024-07-21,,0.561,0.479,0,,4,7433,0.176,,,,4255,3320,19,478,314,3,0.01,,5,17,,,0,2854,0.068
36420,US,,,cbsa,,iso1:us#cbsa:36420,,1408950,,other,,,,,,,,4,4,4,4,4,,4,453952,3283,,,,2792,2060,55,,,,,,0,,1116412,895337,2024-07-21,,0.792,0.635,0,,4,385299,0.273,,,,10838,7999,149,1190,852,7,,,643,42,,,,207998,0.148
36460,US,,,cbsa,,iso1:us#cbsa:36460,,76117,,other,,,,,,,0.46,4,4,4,4,4,,0,19591,20,,,,136,103,0,,14,6,0,,0,,49141,44371,2024-07-21,,0.646,0.583,0,,4,24627,0.324,,,,245,138,0,26,11,0,0.004,,7,7,,,0,11307,0.149
36500,US,,,cbsa,,iso1:us#cbsa:36500,,290536,,other,,,,,,,0.62,4,4,4,4,4,,0,64353,209,,,,519,432,2,,41,25,2,,0,,237588,213353,2024-07-21,,0.818,0.734,0,,4,127624,0.439,,,,743,614,4,59,42,0,0.005,,4,4,1.4,,0,76205,0.262
36540,US,,,cbsa,,iso1:us#cbsa:36540,,949442,,other,,,,,,,,4,4,4,4,4,,4,296451,1123,,,,2434,1926,380,,,,,,0,,,649272,2024-07-21,,,0.684,0,,4,379026,0.399,,,,12469,9676,83,1273,970,18,,,128,203,,,,194694,0.205
36580,US,,,cbsa,,iso1:us#cbsa:36580,,59493,,other,,,,,,,0.92,4,4,4,4,4,,3,13542,0,,,,184,164,1,,14,12,0,,0,,41624,38016,2024-07-21,,0.7,0.639,0,,4,24763,0.416,,,,289,220,1,19,14,0,0.005,,5,5,,,0,12423,0.209
36620,US,,,cbsa,,iso1:us#cbsa:36620,,54522,,other,,,,,,,,4,4,4,4,4,,4,16656,0,,,,,,,,,,,,0,,27099,23400,2024-07-21,,0.497,0.429,0,,4,10097,0.185,,,,95,32,1,8,4,1,,,,8,,,,4081,0.075
36660,US,,,cbsa,,iso1:us#cbsa:36660,,82124,,other,,,,,,,0.78,4,4,4,4,4,,1,28515,157,,,,123,69,1,,13,10,0,,0,,40345,35577,2024-07-21,,0.491,0.433,0,,4,16219,0.197,,,,232,124,0,24,12,0,,,4,13,,,,4614,0.056
36700,US,,,cbsa,,iso1:us#cbsa:36700,,86175,,other,,,,,,,0.27,4,4,4,4,4,,0,29951,169,,,,171,86,2,,22,6,2,,0,,57496,50092,2024-07-21,,0.667,0.581,0,,4,22972,0.267,,,,196,92,2,22,6,2,0.012,,4,4,4.6,,0,7612,0.088
36740,US,,,cbsa,,iso1:us#cbsa:36740,,2608147,,other,,,,,,,0.73,4,4,4,4,4,,1,858905,6453,,,,7059,5476,68,,683,501,15,,0,,2187368,1843289,2024-07-21,,0.839,0.707,0,,4,783816,0.301,,,,26301,20251,206,2664,1892,56,0.01,,159,348,,,0,282540,0.108
36780,US,,,cbsa,,iso1:us#cbsa:36780,,171907,,other,,,,,,,0.6,4,4,4,4,4,,0,64589,137,,,,293,211,1,,27,16,0,,0,,118806,109922,2024-07-21,,0.691,0.639,0,,4,69937,0.407,,,,561,366,4,61,31,0,0.006,,8,5,,,0,36461,0.212
36820,US,,,cbsa,,iso1:us#cbsa:36820,,22095,,other,,,,,,,,4,4,4,4,4,,4,5828,0,,,,23,11,0,,1,0,0,,0,,10910,10080,2024-07-21,,0.494,0.456,0,,4,5793,0.262,,,,133,67,0,3,0,0,,,4,4,,,,2905,0.131
36830,US,,,cbsa,,iso1:us#cbsa:36830,,19983,,other,,,,,,,,4,4,4,4,4,,4,5685,0,,,,34,9,0,,,,,,0,,13893,12471,2024-07-21,,0.695,0.624,0,,4,5412,0.271,,,,1266,1067,8,84,78,0,,,4,8,,,,1857,0.093
36837,US,,,cbsa,,iso1:us#cbsa:36837,,147036,,other,,,,,,,0.49,4,4,4,4,4,,0,49616,170,,,,150,92,1,,13,6,1,,0,,94900,87684,2024-07-21,,0.645,0.596,0,,4,50512,0.344,,,,582,336,1,60,31,2,,,9,12,,,,24026,0.163
36840,US,,,cbsa,,iso1:us#cbsa:36840,,25544,,other,,,,,,,0.23,4,4,4,4,4,,0,8300,0,,,,44,9,0,,8,1,0,,0,,15389,13881,2024-07-21,,0.602,0.543,0,,4,7086,0.277,,,,1508,906,3,118,85,1,,,4,8,,,,3743,0.147
36900,US,,,cbsa,,iso1:us#cbsa:36900,,34969,,other,,,,,,,,4,4,4,4,4,,4,10491,26,,,,41,36,0,,0,0,0,,0,,19890,18318,2024-07-21,,0.569,0.524,0,,4,9023,0.258,,,,133,67,0,3,0,0,,,4,4,,,,4195,0.12
36940,US,,,cbsa,,iso1:us#cbsa:36940,,36649,,other,,,,,,,,4,4,4,4,4,,4,12112,0,,,,25,21,1,,,,,,0,,24474,23108,2024-07-21,,0.668,0.631,0,,4,15039,0.41,,,,1361,1078,1,169,111,0,0.031,,4,6,,,0,8462,0.231
36980,US,,,cbsa,,iso1:us#cbsa:36980,,119440,,other,,,,,,,,4,4,4,4,4,,4,44675,111,,,,,,,,,,,,0,,74658,67085,2024-07-21,,0.625,0.562,0,,4,34553,0.289,,,,957,773,12,108,72,1,,,,12,,,,13454,0.113
37060,US,,,cbsa,,iso1:us#cbsa:37060,,54019,,other,,,,,,,0.53,4,4,4,4,4,,0,19023,0,,,,247,155,0,,24,12,1,,0,,34037,30564,2024-07-21,,0.63,0.566,0,,4,13361,0.247,,,,303,186,0,24,12,1,0.002,,6,4,,,0,4342,0.08
37100,US,,,cbsa,,iso1:us#cbsa:37100,,846006,,other,,,,,,,0.85,4,4,4,4,4,,2,240687,1229,,,,1189,910,10,,105,89,0,,0,,683088,625711,2024-07-21,,0.807,0.74,0,1897995,4,377574,0.446,,,,1189,910,10,105,89,0,0.009,,6,6,0.7,,0,,
37120,US,,,cbsa,,iso1:us#cbsa:37120,,49172,,other,,,,,,,0.31,4,4,4,4,4,,0,16704,51,,,,59,26,0,,5,1,0,,0,,29318,24412,2024-07-21,,0.596,0.496,0,,4,8129,0.165,,,,754,601,4,94,74,0,,,8,4,,,,2440,0.05
37140,US,,,cbsa,,iso1:us#cbsa:37140,,96272,,other,,,,,,,,4,4,4,4,4,,4,33158,51,,,,,,,,,,,,0,,60109,52802,2024-07-21,,0.624,0.548,0,,4,25782,0.268,,,,2109,1453,10,220,130,4,,,,16,,,,10683,0.111
37220,US,,,cbsa,,iso1:us#cbsa:37220,,46523,,other,,,,,,,,4,4,4,4,4,,4,9202,86,,,,25,17,0,,,,,,0,,26148,22722,2024-07-21,,0.562,0.488,0,,4,11100,0.239,,,,5704,4589,33,645,508,4,0.029,,4,36,,,0,5708,0.123
37260,US,,,cbsa,,iso1:us#cbsa:37260,,74521,,other,,,,,,,0.37,4,4,4,4,4,,0,21210,180,,,,77,51,1,,10,3,1,,0,,38135,32323,2024-07-21,,0.512,0.434,0,,4,13617,0.183,,,,468,285,0,61,29,0,,,7,4,,,,4952,0.066
37300,US,,,cbsa,,iso1:us#cbsa:37300,,57735,,other,,,,,,,0.73,4,4,4,4,4,,1,11383,45,,,,82,26,0,,7,5,0,,0,,26562,23445,2024-07-21,,0.46,0.406,0,,4,9941,0.172,,,,167,63,0,13,9,0,,,6,4,,,,2420,0.042
37340,US,,,cbsa,,iso1:us#cbsa:37340,,601942,,other,,,,,,,0.77,4,4,4,4,4,,1,174846,2267,,,,1382,1015,7,,165,128,1,,0,,475290,404450,2024-07-21,,0.79,0.672,0,,4,188508,0.313,,,,1706,1311,9,226,147,1,0.005,,5,5,0.8,,0,79722,0.132
37420,US,,,cbsa,,iso1:us#cbsa:37420,,22740,,other,,,,,,,0.5,4,4,4,4,4,,0,6977,0,,,,79,10,0,,6,3,0,,0,,10565,9316,2024-07-21,,0.465,0.41,0,,4,3658,0.161,,,,304,39,1,12,6,1,,,4,12,,,,1228,0.054
37460,US,,,cbsa,,iso1:us#cbsa:37460,,174705,,other,,,,,,,0.63,4,4,4,4,4,,0,55432,588,,,,440,375,1,,84,52,0,,0,,114373,97180,2024-07-21,,0.655,0.556,0,,4,36713,0.21,,,,610,448,2,94,56,0,0.004,,5,5,2.9,,0,13233,0.076
